client_code,region,delegation,routing_code,home_commercial,jour_semaine,day_of_month,week_of_month,days_to_month_end,is_month_start,is_month_end,potentiel,nbr_visites_hist,nbr_visites_jour,days_since_last_order,vente_last,qte_last,docs_last,line_items_last,product_refs_last,vente_avg_3,qte_avg_3,docs_avg_3,line_items_avg_3,product_refs_avg_3,ca_last_7d,ca_last_30d,ca_last_60d,ca_last_90d,qte_last_7d,qte_last_30d,qte_last_60d,qte_last_90d,docs_last_30d,docs_last_90d,line_items_last_30d,line_items_last_90d,product_refs_last_30d,product_refs_last_90d,orders_last_7d,orders_last_30d,orders_last_60d,orders_last_90d,avg_ca_per_order_90d,avg_qte_per_order_90d,avg_docs_per_order_90d,avg_line_items_per_order_90d,avg_product_refs_per_order_90d,weekday_purchase_rate,days_since_last_same_weekday_order,days_between_last_orders,avg_days_between_orders_5,order_gap_ratio,recent_ca_trend,recent_qte_trend,avg_price_hist,month,date
05820,GT,LAGOULETTE,2,2,3,15,3,16,0,0,1.0,6.0,2,248.0,27.034,1.0,1.0,1.0,1.0,26.584999999999997,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,999.0,172.0,11.75,21.106382978723403,0.0,0.0,10.955769230769231,7,2026-07-15
06759,GT,ELMOUROUJ,18,VL1900,3,15,3,16,0,0,1.0,16.0,0,208.0,28.935,12.0,1.0,1.0,1.0,22.236666666666668,8.666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,246.0,38.0,14.2,14.647887323943662,0.0,0.0,1.6829356223175964,7,2026-07-15
06305,SE,ARIANAVILLE,Inconnue,1300,3,15,3,16,0,0,1.0,14.0,1,197.0,229.205,4.0,1.0,3.0,3.0,297.062,12.333333333333334,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.07142857142857142,197.0,8.0,3.2,61.5625,0.0,0.0,20.384479087452466,7,2026-07-15
06317,SE,Inconnue,Inconnue,1300,3,15,3,16,0,0,1.0,7.0,1,238.0,65.325,2.0,1.0,1.0,1.0,40.062333333333335,16.333333333333332,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.14285714285714285,267.0,29.0,54.8,4.343065693430657,0.0,0.0,6.798962962962963,7,2026-07-15
00017,SE,ETTADHAMEN,2,2,3,15,3,16,0,0,0.0,3.0,0,36.0,114.46,73.0,1.0,3.0,3.0,92.435,1.5,1.0,1.5,1.5,0.0,0.0,141.69799999999998,141.69799999999998,0.0,0.0,74.0,74.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,70.84899999999999,37.0,1.0,2.0,2.0,0.0,36.0,1.0,475.0,0.07578947368421053,0.0,0.0,3.938552631578947,7,2026-07-15
01281,SE,Inconnue,2,2,3,15,3,16,0,0,0.0,34.0,7,1.0,418.783,125.0,1.0,9.0,9.0,154.49266666666662,11.666666666666666,1.0,2.0,2.0,418.783,570.726,642.454,1237.964,125.0,156.0,157.0,282.0,2.0,5.0,11.0,22.0,11.0,22.0,1.0,2.0,3.0,5.0,247.59279999999998,56.4,1.0,4.4,4.4,0.20588235294117646,1.0,16.0,23.4,0.042735042735042736,0.46101986810601925,0.5531914893617021,7.969964097148892,7,2026-07-15
05263,,LAMARSA,2,2,3,15,3,16,0,0,0.0,20.0,3,132.0,979.964,155.0,1.0,12.0,12.0,373.82899999999995,15.0,1.3333333333333333,4.666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.15,204.0,15.0,31.0,4.258064516129032,0.0,0.0,13.727616935483868,7,2026-07-15
00221,GT,ELKHADRA,1,1,3,15,3,16,0,0,0.0,10.0,0,3.0,36.749,2.0,1.0,2.0,2.0,42.94433333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,36.749,36.74899999999999,218.79500000000002,237.235,2.0,2.0,18.0,19.0,1.0,6.0,2.0,8.0,2.0,8.0,1.0,1.0,5.0,6.0,39.53916666666667,3.1666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.0,999.0,28.0,12.6,0.2380952380952381,0.15490547347566752,0.10526315789473684,7.651127659574469,7,2026-07-15
00223,GT,,1,1,3,15,3,16,0,0,0.0,3.0,0,23.0,38.153,24.0,1.0,1.0,1.0,22.0935,12.5,1.0,1.0,1.0,0.0,38.153,38.153,38.153,0.0,24.0,24.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.153,24.0,1.0,1.0,1.0,0.0,999.0,113.0,56.0,0.4107142857142857,1.0,1.0,1.6804081632653063,7,2026-07-15
00225,,,1,1,3,15,3,16,0,0,0.0,10.0,0,3.0,37.971,24.0,1.0,1.0,1.0,62.78300000000001,4.666666666666667,1.0,1.0,1.0,37.971,37.971,91.184,267.577,24.0,24.0,36.0,62.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,53.5154,12.4,1.0,1.0,1.0,0.0,999.0,56.0,11.2,0.26785714285714285,0.14190681560821744,0.3870967741935484,6.721903225806452,7,2026-07-15
00226,GT,,1,1,3,15,3,16,0,0,0.0,1.0,0,118.0,58.855,48.0,1.0,2.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,1.2261458333333333,7,2026-07-15
06917,SE,RAOUED,20,1300,3,15,3,16,0,0,1.0,4.0,1,224.0,385.231,16.0,1.0,5.0,5.0,636.257,17.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.25,999.0,16.0,152.5,1.4688524590163934,0.0,0.0,34.238835820895524,7,2026-07-15
00227,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,8.0,0,124.0,124.685,4.0,1.0,1.0,1.0,125.24966666666667,34.0,1.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,14.0,75.2,1.6489361702127658,0.0,0.0,11.982033707865169,7,2026-07-15
00228,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,53.0,4,2.0,25.092,24.0,1.0,1.0,1.0,87.73066666666666,17.666666666666668,1.0,2.3333333333333335,2.3333333333333335,25.092,260.23,620.197,696.504,24.0,76.0,153.0,201.0,3.0,8.0,7.0,17.0,7.0,17.0,1.0,3.0,7.0,8.0,87.063,25.125,1.0,2.125,2.125,0.07547169811320754,999.0,21.0,7.0,0.2857142857142857,0.37362312348529225,0.3781094527363184,3.6994765151515154,7,2026-07-15
00229,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,39.0,0,9.0,216.294,25.0,1.0,2.0,2.0,45.13433333333335,1.0,1.0,1.0,1.0,0.0,351.69699999999995,771.332,903.483,0.0,28.0,67.0,74.0,4.0,8.0,5.0,13.0,5.0,13.0,0.0,4.0,6.0,7.0,129.069,10.571428571428571,1.1428571428571428,1.8571428571428572,1.8571428571428572,0.0,999.0,7.0,11.2,0.8035714285714286,0.3892679773720147,0.3783783783783784,6.7051447587354405,7,2026-07-15
00230,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,3.0,0,499.0,114.696,1.0,1.0,1.0,1.0,29.1415,43.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,23.0,26.0,19.192307692307693,0.0,0.0,1.9882643678160918,7,2026-07-15
00231,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,29.0,0,30.0,38.153,24.0,1.0,1.0,1.0,111.95800000000003,9.333333333333334,1.0,1.6666666666666667,1.6666666666666667,0.0,38.15299999999999,61.852,61.852000000000004,0.0,24.0,48.0,48.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,30.926000000000002,24.0,1.0,1.0,1.0,0.0,999.0,21.0,18.2,1.6483516483516485,0.6168434327103406,0.5,6.73965945945946,7,2026-07-15
06916,SE,ETTADHAMEN,Inconnue,1300,3,15,3,16,0,0,1.0,5.0,0,205.0,634.816,7.0,2.0,7.0,7.0,756.7233333333334,13.333333333333334,1.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,225.0,20.0,104.0,1.9711538461538463,0.0,0.0,60.20126666666667,7,2026-07-15
00232,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,27.0,0,30.0,39.503,24.0,1.0,1.0,1.0,80.43099999999998,1.0,1.0,1.0,1.0,0.0,39.503,140.28599999999994,140.28599999999994,0.0,24.0,25.0,25.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,70.14299999999997,12.5,1.0,1.0,1.0,0.0,999.0,25.0,30.4,0.986842105263158,0.2815890395335245,0.96,16.519236363636367,7,2026-07-15
00233,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,77.0,2,2.0,62.114,1.0,1.0,1.0,1.0,315.4413333333334,7.0,1.0,3.3333333333333335,3.3333333333333335,62.114,1008.4380000000001,2101.756,2422.5870000000004,1.0,22.0,39.0,46.0,4.0,10.0,11.0,26.0,11.0,26.0,1.0,4.0,8.0,10.0,242.25870000000003,4.6,1.0,2.6,2.6,0.025974025974025976,127.0,7.0,8.4,0.23809523809523808,0.41626492670851445,0.4782608695652174,16.099776371308014,7,2026-07-15
00234,,ELMENZAH,1,1,3,15,3,16,0,0,0.0,71.0,7,2.0,98.661,1.0,1.0,1.0,1.0,95.91766666666666,4.0,1.0,1.0,1.0,170.389,537.943,777.3389999999999,1244.469,2.0,17.0,24.0,76.0,6.0,14.0,8.0,19.0,8.0,19.0,2.0,6.0,11.0,14.0,88.89064285714286,5.428571428571429,1.0,1.3571428571428572,1.3571428571428572,0.09859154929577464,36.0,3.0,6.2,0.3225806451612903,0.4322670954439202,0.2236842105263158,15.148692957746484,7,2026-07-15
06961,GT,SOUSSEJAWHARA,20,36,3,15,3,16,0,0,1.0,7.0,0,296.0,363.325,125.0,1.0,2.0,2.0,75.88133333333333,9.0,1.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,519.0,1.0,47.2,6.271186440677965,0.0,0.0,4.883752941176471,7,2026-07-15
00235,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,3.0,0,403.0,33.986,1.0,1.0,1.0,1.0,140.27349999999998,7.0,1.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,91.0,58.0,6.948275862068965,0.0,0.0,20.968866666666663,7,2026-07-15
06915,SE,ARIANAVILLE,Inconnue,1300,3,15,3,16,0,0,1.0,1.0,0,495.0,78.584,25.0,1.0,2.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,3.14336,7,2026-07-15
00236,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,13.0,1,22.0,197.212,3.0,1.0,3.0,3.0,84.83033333333334,13.0,1.0,1.6666666666666667,1.6666666666666667,0.0,197.212,329.16599999999994,329.16599999999994,0.0,3.0,5.0,5.0,1.0,2.0,3.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,164.58299999999997,2.5,1.0,2.5,2.5,0.07692307692307693,22.0,28.0,22.4,0.9821428571428572,0.5991262767114466,0.6,7.842466666666667,7,2026-07-15
00237,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,25.0,0,1.0,71.728,1.0,1.0,1.0,1.0,121.62400000000001,4.333333333333333,1.0,2.3333333333333335,2.3333333333333335,71.728,464.654,619.0050000000001,766.026,1.0,15.0,28.0,60.0,5.0,10.0,9.0,19.0,9.0,19.0,1.0,5.0,7.0,10.0,76.6026,6.0,1.0,1.9,1.9,0.0,1.0,7.0,8.4,0.11904761904761904,0.6065773224407527,0.25,5.571467032967033,7,2026-07-15
00238,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,1.0,0,215.0,164.68,4.0,1.0,4.0,4.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,41.17,7,2026-07-15
00239,GT,,1,1,3,15,3,16,0,0,0.0,9.0,1,29.0,279.38,42.0,2.0,7.0,7.0,57.934666666666665,17.666666666666668,1.0,1.0,1.0,0.0,279.38,279.38,279.38,0.0,42.0,42.0,42.0,2.0,2.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,279.38,42.0,2.0,7.0,7.0,0.1111111111111111,29.0,63.0,11.2,2.5892857142857144,1.0,1.0,5.072554913294797,7,2026-07-15
00240,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,2.0,1,112.0,121.671,8.0,1.0,2.0,2.0,12.596,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,151.0,30.0,1.0,0.0,0.0,14.918555555555555,7,2026-07-15
06914,GT,ETTAHRIR,Inconnue,1300,3,15,3,16,0,0,1.0,1.0,0,494.0,323.268,7.0,1.0,7.0,7.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,46.18114285714285,7,2026-07-15
00241,GT,,1,1,3,15,3,16,0,0,0.0,4.0,0,31.0,217.865,4.0,1.0,4.0,4.0,245.35233333333335,13.0,1.0,4.0,4.0,0.0,0.0,217.865,583.549,0.0,0.0,4.0,32.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,1.0,2.0,291.7745,16.0,1.0,4.5,4.5,0.0,999.0,56.0,22.0,1.4090909090909092,0.0,0.0,22.184232558139534,7,2026-07-15
00242,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,7.0,0,347.0,19.906,1.0,1.0,1.0,1.0,173.11533333333333,49.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,393.0,46.0,30.8,11.266233766233766,0.0,0.0,5.106130630630631,7,2026-07-15
00243,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,3.0,1,320.0,99.532,5.0,1.0,1.0,1.0,52.635999999999996,12.0,1.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,999.0,18.0,201.0,1.592039800995025,0.0,0.0,7.062206896551723,7,2026-07-15
00244,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,1.0,0,503.0,43.512,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,43.512,7,2026-07-15
00245,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,3.0,1,238.0,35.546,1.0,1.0,1.0,1.0,30.822000000000003,3.5,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,519.0,194.0,87.0,2.735632183908046,0.0,0.0,12.14875,7,2026-07-15
06855,GT,ELMENZAH,18,VL1900,3,15,3,16,0,0,1.0,2.0,0,207.0,262.703,27.0,1.0,4.0,4.0,87.293,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,309.0,30.0,1.0,0.0,0.0,12.499857142857142,7,2026-07-15
00246,GT,ELMENZAH,1,1,3,15,3,16,0,0,0.0,35.0,8,36.0,463.117,57.0,1.0,5.0,5.0,354.329,51.666666666666664,1.0,4.0,4.0,0.0,0.0,463.117,1526.1039999999998,0.0,0.0,57.0,212.0,0.0,4.0,0.0,17.0,0.0,17.0,0.0,0.0,1.0,4.0,381.52599999999995,53.0,1.0,4.25,4.25,0.22857142857142856,36.0,34.0,29.8,1.2080536912751678,0.0,0.0,8.179537719298242,7,2026-07-15
00013,SE,LASOUKRA,2,2,3,15,3,16,0,0,0.0,14.0,3,23.0,222.78,75.0,1.0,5.0,5.0,63.81633333333334,6.666666666666667,1.0,1.0,1.0,0.0,222.78,307.206,307.206,0.0,75.0,93.0,93.0,1.0,2.0,5.0,6.0,5.0,6.0,0.0,1.0,2.0,2.0,153.603,46.5,1.0,3.0,3.0,0.21428571428571427,999.0,33.0,47.6,0.4831932773109244,0.7251811488056874,0.8064516129032258,5.934125714285714,7,2026-07-15
00220,GT,,1,1,3,15,3,16,0,0,0.0,1.0,0,157.0,25.092,24.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,1.0454999999999999,7,2026-07-15
00219,GT,ELKHADRA,1,1,3,15,3,16,0,0,0.0,31.0,1,31.0,22.237,1.0,1.0,1.0,1.0,64.57433333333334,4.666666666666667,1.0,1.0,1.0,0.0,0.0,162.747,335.73900000000003,0.0,0.0,3.0,19.0,0.0,6.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,6.0,55.956500000000005,3.1666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.03225806451612903,281.0,7.0,10.6,2.9245283018867925,0.0,0.0,5.792550000000001,7,2026-07-15
00217,GT,RADES,1,1,3,15,3,16,0,0,0.0,43.0,5,71.0,94.394,5.0,1.0,1.0,1.0,98.051,4.0,1.0,2.0,2.0,0.0,0.0,0.0,94.394,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,94.394,5.0,1.0,1.0,1.0,0.11627906976744186,71.0,49.0,20.8,3.4134615384615383,0.0,0.0,5.490065406976745,7,2026-07-15
00185,GT,,1,1,3,15,3,16,0,0,0.0,1.0,0,113.0,38.153,24.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,113.0,30.0,30.0,1.0,0.0,0.0,1.5897083333333333,7,2026-07-15
00188,GT,Ariana_Ville,1,1,3,15,3,16,0,0,0.0,17.0,0,36.0,138.16,97.0,1.0,3.0,3.0,79.38866666666667,56.333333333333336,1.0,2.0,2.0,0.0,0.0,252.61999999999998,252.61999999999998,0.0,0.0,170.0,170.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0,2.0,126.30999999999999,85.0,1.0,3.0,3.0,0.0,36.0,21.0,32.6,1.1042944785276072,0.0,0.0,2.766717791411043,7,2026-07-15
00189,GT,RADES,1,1,3,15,3,16,0,0,0.0,38.0,0,22.0,47.399,48.0,1.0,1.0,1.0,154.71333333333334,66.0,1.0,3.0,3.0,0.0,47.399,387.95,511.539,0.0,48.0,172.0,246.0,1.0,4.0,1.0,10.0,1.0,10.0,0.0,1.0,3.0,4.0,127.88475,61.5,1.0,2.5,2.5,0.0,22.0,14.0,16.8,1.3095238095238095,0.09265960171169745,0.1951219512195122,3.913305669679541,7,2026-07-15
00014,SE,LASOUKRA,2,2,3,15,3,16,0,0,0.0,6.0,1,56.0,112.569,24.0,1.0,1.0,1.0,273.8883333333333,15.0,1.0,2.0,2.0,0.0,0.0,112.569,112.569,0.0,0.0,24.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,112.569,24.0,1.0,1.0,1.0,0.16666666666666666,999.0,97.0,51.5,1.087378640776699,0.0,0.0,14.935070422535214,7,2026-07-15
00190,GT,RADES,1,1,3,15,3,16,0,0,0.0,43.0,2,1.0,27.238,1.0,1.0,1.0,1.0,23.904000000000007,1.0,1.0,1.0,1.0,27.238,76.71299999999998,98.94999999999999,333.60799999999995,1.0,3.0,4.0,173.0,3.0,7.0,3.0,8.0,3.0,8.0,1.0,3.0,4.0,7.0,47.658285714285704,24.714285714285715,1.0,1.1428571428571428,1.1428571428571428,0.046511627906976744,1.0,14.0,14.0,0.07142857142857142,0.22994952159420634,0.017341040462427744,4.83683956043956,7,2026-07-15
00191,GT,RADES,1,1,3,15,3,16,0,0,0.0,41.0,0,15.0,38.153,24.0,1.0,1.0,1.0,241.38933333333338,27.666666666666668,1.0,3.6666666666666665,3.6666666666666665,0.0,231.73899999999998,346.199,346.199,0.0,29.0,102.0,102.0,2.0,3.0,5.0,7.0,5.0,7.0,0.0,2.0,3.0,3.0,115.39966666666668,34.0,1.0,2.3333333333333335,2.3333333333333335,0.0,15.0,14.0,16.8,0.8928571428571428,0.6693809052019214,0.28431372549019607,6.557223880597016,7,2026-07-15
06988,GT,ELMOUROUJ,18,VL1900,3,15,3,16,0,0,1.0,3.0,0,200.0,1303.893,19.0,1.0,4.0,4.0,777.302,24.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,526.0,1.0,325.0,0.6153846153846154,0.0,0.0,42.664134328358216,7,2026-07-15
00192,GT,RADES,1,1,3,15,3,16,0,0,0.0,35.0,2,1.0,43.891,24.0,1.0,1.0,1.0,56.31000000000001,9.0,1.0,1.3333333333333333,1.3333333333333333,43.891,189.12199999999999,250.974,289.127,24.0,27.0,75.0,99.0,3.0,6.0,4.0,7.0,4.0,7.0,1.0,3.0,5.0,6.0,48.18783333333334,16.5,1.0,1.1666666666666667,1.1666666666666667,0.05714285714285714,1.0,7.0,19.6,0.0510204081632653,0.6541139360903685,0.2727272727272727,3.4182915951972563,7,2026-07-15
00194,GT,BOUMHELELBASSATINE,1,1,3,15,3,16,0,0,0.0,34.0,0,6.0,28.054,1.0,1.0,1.0,1.0,31.879333333333324,16.333333333333332,1.0,1.0,1.0,28.054,85.53900000000002,123.692,123.692,1.0,26.0,50.0,50.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,30.923,12.5,1.0,1.0,1.0,0.0,197.0,7.0,26.6,0.22556390977443608,0.6915483620606023,0.52,2.2694430014430016,7,2026-07-15
00195,GT,BOUMHELELBASSATINE,1,1,3,15,3,16,0,0,0.0,30.0,1,6.0,19.332,1.0,1.0,1.0,1.0,60.121,25.333333333333332,1.0,2.0,2.0,19.332,19.332,199.695,237.84799999999998,1.0,1.0,77.0,101.0,1.0,5.0,1.0,8.0,1.0,8.0,1.0,1.0,4.0,5.0,47.569599999999994,20.2,1.0,1.6,1.6,0.03333333333333333,225.0,28.0,19.6,0.3061224489795918,0.08127879990582221,0.009900990099009901,2.1530849420849423,7,2026-07-15
00196,GT,BOUMHELELBASSATINE,1,1,3,15,3,16,0,0,0.0,9.0,0,27.0,72.634,1.0,1.0,1.0,1.0,28.639000000000006,20.0,1.0,1.0,1.0,0.0,72.634,72.634,72.634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,72.634,1.0,1.0,1.0,1.0,0.0,428.0,147.0,63.4,0.42586750788643535,1.0,1.0,3.1901176470588233,7,2026-07-15
06987,GT,RADES,1,1,3,15,3,16,0,0,0.0,7.0,0,494.0,100.493,25.0,1.0,2.0,2.0,132.0173333333333,17.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,21.0,8.4,58.80952380952381,0.0,0.0,7.914454545454545,7,2026-07-15
00197,GT,BOUMHELELBASSATINE,1,1,3,15,3,16,0,0,0.0,8.0,0,76.0,38.153,24.0,1.0,1.0,1.0,26.826333333333327,20.0,1.0,1.0,1.0,0.0,0.0,0.0,38.152999999999984,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.152999999999984,24.0,1.0,1.0,1.0,0.0,365.0,289.0,22.4,3.3928571428571432,0.0,0.0,1.8376114649681528,7,2026-07-15
00198,SE,,1,1,3,15,3,16,0,0,0.0,27.0,3,6.0,116.46,2.0,1.0,1.0,1.0,166.94500000000008,4.0,1.0,2.0,2.0,116.46,1104.0589999999997,1375.5620000000001,3390.306,2.0,177.0,276.0,599.0,6.0,13.0,16.0,47.0,16.0,47.0,1.0,5.0,7.0,11.0,308.2096363636364,54.45454545454545,1.1818181818181819,4.2727272727272725,4.2727272727272725,0.1111111111111111,15.0,4.0,8.0,0.75,0.3256517258324174,0.29549248747913187,6.113855225311601,7,2026-07-15
00199,GT,EZZAHRA,1,1,3,15,3,16,0,0,0.0,13.0,2,27.0,36.88,2.0,1.0,1.0,1.0,58.971000000000004,9.0,1.0,1.0,1.0,0.0,36.88,36.88,36.88,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.88,2.0,1.0,1.0,1.0,0.15384615384615385,211.0,184.0,47.4,0.569620253164557,1.0,1.0,6.038084967320261,7,2026-07-15
